pos	"@DaMessiah88 I guess u'll be up soon for work, wishing u fast and easy day at work "
pos	late nite tv  work in exactly 12 hours
neg	is depressed 
pos	@margecuadera Good morning Marge! Aga mong mag-tweet a. 
pos	Almost four days of using the new 13&quot; MBP &amp; I'm still in love. Sigh... 
neg	Re-importing Hibernate from pom.xml into IntelliJ IDEA 
pos	"@senona go back to bed girl!  Only the working should be up right now- and yes, that's me "
neg	@catty Oh noooooooooo -  Grrrrrrrr to the world!
pos	Waiting on his call.  &lt;3
neg	im very excited for mtv movie awards but i guess i can't watch it.because i live in turkey.  i'll find it.
neg	"Was gonna get a nifty piercing, but didn't think the piercer was that good  soo now I guess sleep?"
pos	watched Hotel for Dogs with the girls on a pallet on the floor. they are now in bed and i'm considering it myself. 
neg	@joshgard nah stuyding for finals  lol lame. i know. yay sbux
pos	#digg if anybody needs any help with digg add me or @ me. I'll be more than happy to help. 
neg	"missing u  ... where r u...hizhiz, u make me so worried, know it!?!..."
neg	Just found out that my great-grandpa is in the hospital 
neg	"I'm about to die- been gardening in the blazing sun, and I need to get it finished today "
pos	@conrey just emailed you. Let me know if you're interested 
neg	"@ms6cr8ive they fixed the free twitterrific, not the premium one yet.    back to using Tweetie for the time."
pos	 Friday Friday Friday I love Friday's and it's a Smilin Hawaiin Friday 
pos	@HollyYM good luck  xxxxx
pos	"@LawrencePearce Many Happy Returns, Mr Pearce! *sends over vampire!strippers "
pos	woooh! the weekend is finally here 
neg	@taraanson yeh mums knitting a cardi soon. probs coz i stole all of hers hehehe the dog at my knitting needle so i cant do any more yet 
pos	"Been fun, now to see what my family are up to. See you soon though "
neg	I`m not yet ready for school start 
pos	@darpos7pos 1negam flight is not too far away...  sleep well and get up by 7am  Hope u enjoyed Tukwila
pos	Maybe I've just seen The Unbearable Lightness Of Being too recently 
pos	@Silverlines - So befriender has got its rival now - defriender. 
pos	1neg days  thanks for reminding me &lt;3
pos	@joeyblake i've done more damage to a Mac with tap to click... 
neg	"Home from project grad, so exhausted. Working now.  visit me"
pos	"Feeling better about life, just got my coke! On my way home to cook myself a great breakfast "
neg	"Now, if I could only add a &quot;teacher&quot; folder for the content of my children's teachers... not happening "
pos	@musice thanks for the recommendation 
pos	Getting my hair did  hanging with Ashley. But I think I broke my knee cap.
neg	"Taking care of @hellosheena , not feeling well today "
neg	ew it's been raining alllll day  going for a jog (soft J!) at the gym then maybe reading some school stuff..?
pos	Looking forward to the movie New Moon.I was just watching interviews about it and I can't wait for it to come out in November  
neg	"went on a long 1neg mile bike ride today, then it started raining "
pos	"I really, really, really want to give you a sucker punch! "
pos	@ikidboogiei hmmm i think it was around there 
pos	So were now mini celebraties at our local corner shop because of Mr Moyles  even the DHL man is wanting a shout out on wednesday
pos	@dmclain55 ubertwitter is better.  Slacker is better.  And of course workexpress 
neg	"second time around, very pretty.. not so tasty "
pos	"@Roses_Are_Red Hey, that's usually my line! lol kidding! Let's go "
pos	"@tweetypieneg8 Sounds like a fun, relaxing evening! Enjoy! Talk to you later! "
pos	now i just got out of bed and i'm goin to get dressed and maybe go out somewhere lol 
pos	"@Tortue hahaha , raise the topic in negtoneg1 program too   #negtoneg1"
pos	Starting a new trending topic... hopefully it'll catch on! 
pos	@markpeak ??????????? CC ?????????????????????????????????????????????????????? ???????? 
pos	@mileycyrus awwww  cute! What about Taylor? Hahah you should go in one of her myspace vids 
pos	"Good to see Vettel on pole...hopefully we will get a very good, quick, and many overtakes etc over the course of the race. "
neg	my head hurts!!!   i took 3 aleve and it hasnt done shit!!
neg	@fubrub @jjmaa  it gives you a lot of points...  LOL
neg	@Trinipilot nah..only wknds.wkdays im up by pos so............  well u hav fun.pos me 2
neg	my boyfriend just broke up with me 
neg	"@squarespace Will it beme, I've put a $2negneg bet on that it won't be. Either way I lose  #Squarespace"
neg	this weather is so depressing 
pos	I like bongs now. 
neg	im soo sick of living in australia. i totally wanna go back to nz 
neg	@AliButterfli I miss you too.  Sad allure! We had an amazing weekend. Can't wait for the posth.
neg	"@markpeters77 Haha sorry! and Im very jealous, its not here...Its still rainy and wet! "
pos	don't you love it?  &quot;atebits&quot;.com?  
pos	I'm persistent if nothing else!!    SWBL demo - M5
neg	OG yesteday Cedric died  I watched HP and cryed when he died 
pos	@stoleallhearts whats the study text thing ?  x
pos	just got back frm the beach 
neg	@wordman199pos why can't we do the diet coke and mentos thing? 
neg	@jennettemccurdy Hope my car gets back to normal soon.  Weird day today.  
pos	"Last day of work until June 15th.   After that, work gets revenge...back to back travel weeks. "
pos	@spsheridan that was honest praise 
neg	@tear96 Oh no I hope you don't get the flu 
pos	@Wossy Hes one of my favourite authors. 
neg	Wow still haven't slept. Lots of retail therapy today...I miss cole. He left this morning 
neg	"@orangatrang lol I don't think I do. If They do background check on me,  "
pos	is very motivated to finish her holiday assignments right now. 
pos	No it's ok I LIKE doing dishes for 2negneg people by myself! *collapses*  Time for bed &amp; yard sales before work tomorrow! 
neg	"So glad it is the weekend. And I'm not sick anymore! Just have to avoid a relapse, which may mean taking it easy... boo!  I wanna party!"
pos	"download festival was AMAZING! slipknot, prodigy and billy talent easiestly the best bands there. drank plenty with awesome friends "
pos	Open Platforms and Innovation http://bit.ly/oCAVx good title 
pos	"Dad's leaving for china in an hour, HELLO KNOCK OFFS! "
pos	follow @pinklaady 
neg	@fox_sake being at work on a bank holiday Monday = fail 
neg	says DAMN IT! Walang mga prof! Sayang ang get up!  sobrang pinaghandaan ko pa naman ang 1st day!! (tears)... http://plurk.com/p/11tb3c
pos	@EricsTXGal It's quite cozy in here when there is more than one person in Chell's pussy.  Come on in miss Kim 
neg	Sore leg. Sore neck. Sore foot. Sore nose. Burnt ankle. Sun burn. I think I'm breaking... 
pos	"@daoism ginger, garlic, and kosher sea salt water? That a new one for a sore throat "
pos	"@MrsRjizzle No, I really like your blog (reading it now lol)!  I love your FOTDs "
pos	@waelfromthebloc THATS GENIUS YOU PAY Neither!! you take it to them and they cancel it cause its the law 
neg	My best mate found out that I am moving. She doesn't understand I wanna do something with my life; Leaving to go to Uni.. 
pos	"@DAANGaudrey kaay, we'll pick you up like at one or something. ionoo? I'll call. "
neg	Having a corona by the beach. like the commercials cept the hot chick 
neg	@Dr_Keith Yeah...fun stuff.  Loved it.  Miss it.    Might go back to school one day and become a RN.
pos	@LadyProducHer here goes the link http://bit.ly/jh5Fm and whatever fits for you ms. just let me know what i need to do  THANK YOU
pos	@Poetic_line Good-night!!!! 
pos	"Go carting continues. It's like Fast &amp; the Furious. Except w/out tricked-out cars, nitrous, special FXs &amp; cool music. Otherwise the same. "
pos	"@Naiadrisa Heh, that's happened to me before too. Hope the rest of your week goes better! "
pos	Listening music with my friend 
pos	thinking about how things happen if you just believe... 
neg	Its so rainy 
neg	@jesstar6192neg8  im wastin away!
neg	"OMG @idflyfan55 fell asleep, while I was talking to her!  sad moment in my life.."
pos	"Lowry park zoooo today! as long as it doesnt rain!   It's only 5 dollars to get in today, before 5pm  YAYAY! the zoo is my favorite place!"
neg	I wish I wish among a Star that HGTV would come to my house...    I need ideas for my Entry way.
pos	@jonasbrothers http://twitpic.com/5j3uq - Joe i love your sandals xD you look so cute and funny  Thankz for coming to peru!!!
neg	http://yawoot.com/post/3156 &lt;&lt; Superdog was staged  oh well still pretty cool
pos	off 2 work now in the sun 
neg	"You know, I shouldn't have to educate the Dutch on Lethal Weapon JUST to get one of my jokes...  "
pos	@ChocoMae our addiction is killing meee!  grabe pg stalk mo ah! hehe  http:www.twitter.com/duchessneg7 http:www.plurk.com/Eesshh
neg	@Enamoredsoul i hate sitting at home on weekends. going back to sleep now 
neg	"my phone doesn't viberate anymore, damn you iPhones I knew you were to good to be true "
neg	"I love my darling. But he don't know that I love him, because he has a girlfriend and he won't like me like a friend anymore...  "
pos	@happn_in_vegas  hey thanks for following 
pos	@AtomicTrash really. I live an hour away from my work &amp; driving is a bit tiring. Just cry and tell him to come home  they dont like tears
neg	@Aundrea713 so.. i just found this twitter deal.  i keep hearing people say they love to &quot;tweet&quot;  ...kinda makes me smile.  miss you 
pos	Amy is actually nervous haha  katy perry keeps singing to me.. That'll do for calming my nerves!  Oh and I &lt;3 Chris 
pos	"@DonnieWahlberg in Chicago, excited for 6/26, and waiting for my face time.    what kind do you want???"
pos	@TWM_Expo looking forward to it - exciting potential 
pos	"@TheCrazyKat for sure. all the time. however... since it rained all day today, its not as bad. "
neg	Well my best friend is on route to Italy and im stuck here in Northern Ireland 
pos	Goodmorning  ooh i cant belive last night i didnt watch PATD on world stage :|
neg	"theres a cookout @ my house, but i have 2 work!!!! "
neg	is doing homework 
pos	@oooweeeitsjaeL Just wanted to say heY to my Bud ....Yamie Ur the cooleSt 
pos	@wheetle Hahahaha  Gotta look for bread. 
neg	must have been the first WE since a while that nobody logged my caches 
pos	@thetricktolife I'm listening! Give me a shout out lol 
pos	pretty proud of my productivity this weekend 
pos	"@tommcfly don't worry, they love you "
pos	@Marston it was a blast as usual.  i will be testing your &quot;social media expert&quot; theory... right now 
neg	Just been ranting down the phone at a tactless insurance firm. Notified them when my dog died n they're still asking me for money!! 
neg	"@LittleMissBob Home, but too late  I'll talk to you when you get home tonight"
neg	So tired out from work and the week hasn't even started 
pos	What's your favourite KFC meal? Mine's 3 piece variety meal with gravy. 
pos	@akmurrah oh my lord..I vote we have a baking party and make one of those suckers..and watch the office. 
pos	Good morning!  just woke up. no plans today. how sad. not really. i get to relax. i love to relax  yippieee!!!
pos	"I crave Mexican food. Fajitas and Chimichungas with LOTS of guacamole. And then, of course, there's always you. "
neg	has got an upset stomach 
pos	taking mum to lunch for mothers day 
pos	Someome amazing just called me. I'm really happy he did. 
neg	"@krysti_leonard I love you so much and I hope you can love me, even if I can't go to Florida. I still want to, but I don't know. "
pos	"@mutairy Nope. In my line of work it's &quot;As long as my boss keeps pretending he's paying me enough, I'll keep pretending to work hard&quot; "
pos	Welcome to Twitter- @subowers  !  
neg	"@piratevampXD  But i dont think that he got the bruises from the car accident, cuz the cab only hitted his hip"
neg	"Is back in work after fab few days away in the caravan, oh Why do i have to work "
neg	"Here we go again...Another sodding Vampire request! And no metion of them wearing either leather boots, corsets or gloves! "
neg	@EleaB I avoid the sun as much as possible.  It makes me go all red and itchy 
pos	First kansas rainbow outside our apt 
pos	@JonaifiedNsyncr HAHA! The're reserved for one person only!  Sorry
pos	bed time 
pos	"@greentm @softpinklace @techherding @danielwolden He's really enjoying the heat outdoors, thank you for your help! "
neg	@ghanaboy1pos when did you meet whitney from the city ?! sooo jealous 
pos	@netaneo no luck with the 'nappes 3' ? 
neg	First shift back at maccy d's...losing the will to live already! 
neg	"ed: marvel wiki is sick, it's so detailed. me: mmmmm cookie. ed:  ignored"
neg	I really wish i would quit getting emails about baby stuff 
neg	bout to go to work 
pos	"@CodyDitto I have a blackberry, and I like it loads.  but iphones are cooler in my opinion, if you really like to have the world at yo ..."
neg	"why is that i always ruin shows for myself... only up to season pos of one tree hill, yet i watched the final scene of season 6.. "
neg	"@jessipropst I spilled water on a girl earlier.  Fortunately, we discovered that we were friends and she'd brought back-up clothes."
pos	"great fun today  we'll miss you, seniors!!"
pos	Heading to church...Lakers won!! A good day. 
neg	@BOSSneg515 oh no!!! when are u moving?? will i get to see you before u leave? 
neg	Think my old cat might be getting a cataract.  he has a poorly eye and now it looks like the outside has a opaque film on part of it.
pos	@runnerkara Tell me about it. I guess that's why you have to do something you're PASSIONATE about. That's the only way you'll make it. 
neg	Awwww #familyforce5 isn't on the top trend topics anymore.  
neg	oh and oh how hot it is !!! 
neg	@gracetanglefoot what? You won't be two blocks away any more? 
neg	Looking for a special girl  im fed up of bein hurt 
neg	GOD why ME?????? I need another vacation      
pos	Going to see the hangover with my besties 
neg	"were are your best friends when you need them  im going to bed, goodnight to you all, x"
neg	@StevenSmithsays mighty boosh. 
pos	wallhanging project: some new progress - embroidery finished  http://bit.ly/qlxyU
neg	...I just drank about 19oz of coffee... It wants a comeback versus my other 5oz. 
pos	@kacdefiesta oh ok. Charles.Ü And how is he gonna answer my question? 
pos	@BobbieSea hahaha bit late for that. ;p  last one was Julian Smith 
neg	"on the phone with Arvest, the girl on the phone is breathing into the mic on the phone... not sound as good as Darth Vader... "
pos	@ShermanHu Hi Sherman...ice cream and parks that's the perfect combination for kids and summer 
neg	I just woke up 
pos	i want to show yous but the colour isnt showing on the cam! i gurss yous will have to wait 8 days 
neg	I can't get updates on my phone from other people for some reason 
pos	**** OPTIMIZE YOUR TWEETING  **** http://www.tweetlater.com/87neg96.html
neg	Jay and Matt really hate each other.  This makes me sad. 
neg	"&quot;Я подпи�?ал�?�? на вашу RSS ленту, но �?ообщени�? почему-то в виде каких-то квадратов  Как �?то и�?править?&quot; Пойти нах и забыть про мою RSS ))"
neg	Aw I forgot to take a picture of it and that's the last one I will ever eat because they discontinued it. 
neg	"@barb_mallon Oh no!!! Holler as soon as you know how he is, ok?? "
neg	work soon 
neg	I have a horribe migraine!!!!!  I'm supposed to help with a 6 year olds birthday party today too!!!!  Meds better start kicking in!!!!!  
pos	@deacit yvw baby 
pos	"@AllisonGRH And when you said &quot;I'm in ok&quot; (w/ small-case ok, not OK) that's what I thought you were responding to.  My bad!"
neg	@IAmKahlaFierce it ridiculous how people bring up someone who has passed to compare to Bey 
pos	Stattits was easyyy.... 
neg	"Feeling like doing something with my day. (since i did absolutely NOTHING!)  ! Thinking of heading to the gym,that's always fun."
neg	@janellemariee miss you girl. 
pos	Playing with @Chellybaby's dad Wii baseball!    http://twitpic.com/6vposm6
pos	@sunkissedlori You didn't know that already? 
neg	"Really wanna go some where, but with this stupid cast on my foot, Mama isn't gonna let me go any where! "
neg	is workin tonight and ive still got the damn flue. How do i get rid of it? 
neg	"@VampiressVesta after him, I was away from computer, but it did not come to my phone, neither did Mr. Facinelli  "
neg	"wants to meet taylor lautner so eagerly. i'll be on thin air, you betcha'. "
neg	@winsomewords damn thats so weird  hope it gests fixed soon!
neg	"has been sick in bed all day, this sucks that school is out and I'm sick "
pos	@HettyposChrist ((((( BIG HUG ))))) and a snowball for you. 
neg	"i couldnt get ANY sleep last night! i read a stupid scary chain letter! normally, i dont believe in 'em .. but that was was really scary! "
pos	Hehehe  i would ;D mother effin isaac overr here
neg	Night night  my toee really hurtss
pos	Monday morning... bleugh... at least the sun is shinning 
neg	"Still feeling cruddy, so I opted not to go to Lebowski Fest. Bummer. "
pos	Still awake wondering if I can find any good apps for my iPhone...need to fall alseep!! Feel like @savannahgracem being up this late 
neg	i miss muh baby guh  im ready to see herrrr
pos	"In Spain! loving it, loving it loviiiiing it "
pos	@WilliamHolmesJr hm...I think that the 'found' part was false alarm. 
neg	Just had to rip up one of my Buffalo Wild Wings shirts for cleaning..I miss that place 
pos	Up so early for graduation 
neg	fireworks in about pos5ish... so wish i had someone to share em with 
pos	@AshleyRose319 1998 called. they want their belly rings back 
pos	@rideinmyporscha LoL silly.... 
neg	"Sigh, just not feeling like myself  I hate that!!!!"
pos	@TriBoomer are we still worthy of your tweets? 
pos	@urbanskudnik funny you are?! You're hanging too much with @gandalfar 
pos	"Good or bad news 1st? OK, bad - I've worked 1negneg hours in 7 days  UGH! Good - I'm going back to school  More paper, more options LOL"
pos	@memphisjill you spoke too soon. 
neg	Oh good God crampsss... 
neg	im probably more apprehensive about nm since seeing the trailer. I really want it to be good. the wolf cg looks cheesier than i hoped 
pos	also @haveitsweet your caramels are like crack....  just thought you should know. 
pos	@arianneross twee tweet...lol 
neg	"@tygmiller singapore... Well, I have some but dun feel like asking them... Heehee.. @jeszlee I wish you are here... "
pos	"@GoldyMom hellooo! thx for the follow  it's Friday! I'm off from work! AAAND it's payday!! sooo, i'm great! lol"
pos	@teeco71 Will and Grace. . .I think they're gay! 
neg	i look like a freaking tomato  goin to graduation..
neg	Is missing twitter 
pos	SIMS THREE. 
neg	sucks at guitar hero 
neg	@stormgrass I was confused too!  Thought I had given you wrong advice.  Yes you are v. central there and nice area (rich) near all museums
neg	"Shakespeare said that, &quot;parting is such sweet sorrow.  I found it to be quite the opposite "
neg	Going home... back tonight 
pos	dear maria count me in  http://twitpic.com/6aflm
neg	not a mac fan suddenly! 
neg	woke up from a nap ... I feel so far away from where I want to be .... and I can't talk to food about it cuz I already had Culver's 
pos	"@OurFloridaVilla why not add your villa &amp; those great photos to http://summeraway.com ? we're offering 12 months free listings, thanks "
pos	I'm sitting here in my big jumper with my trackies mmm comfortable!!! 
neg	I havent slept a wink... Severe Insomnia... Arghhhh... Why!!! 
neg	miss my cous.... kiara 
neg	"Is distraught that instead of going to the 12am premier of X-men as planned, she went to the 6:3neg one and missed Hugh Jackman "
pos	@CillaCilla Yeah I realized that after I wrote it 
neg	"what did i ever do to you, jarvis pizza? HUH! ow   -9.15.neg8 &lt;3"
neg	last day negf real work!....Cleaning negut my classroom......I'm gonna miss my desk &amp; chalk board &amp; the kids 
neg	"I love Dewey from Malcolm in the Middle, he played Fuzzy in Cider House Rules; he died  "
pos	Blir aldri lei Eric Theodore Cartman.  &quot;You will respect my authority!&quot; http://bit.ly/EdE5x
neg	@benexia Ah bummer  Lots of competition at the moment. You'll get there. Where was it at?
neg	"@londonbridgez I'm confused, what's goin on? I feel like u've been sick poseva. We need 2 send u a weather survival kit! I'm sad.. Get well "
neg	"i srsly gotta go to the chairopractor. my back is bad, but the rest of body is even worse. i sound like a rice crispy when i get outa bed "
neg	@Escape2TheStars i know how it feels and i know it sucks.  i'm sorry.  *huggles*
neg	@countstex I just wish I'd left the console on standby now that I've queued them from PC so they'd be downloaded by time I'm home. Doh! 
pos	@KimKardashian i'm SOOO excitedd 
neg	"Tummmyyy huuurrrttts  I want the weekend now,,"
pos	@shayneTward i'll join you for a pint Shayne 
pos	@Animadi You're welcome and thank you. 
neg	"Another rainy day in Lititz, PA.    On the up side my house is spotless, I've baked dozens of cookies w/the kids &amp; I've finished 2 books."
neg	@dovwaterman I'm not a BAFTA member so clearly not  So off to the local cinema for me then!
pos	@zealandsmom Thx for that! 
neg	On my way to school... Thinking I may have done something wrong...   - http://bkite.com/neg8yRb
pos	"@toyhorses Exellent, I'll be over about 1:3neg ish for pool antics and shots of absinthe "
pos	watching im a celebrity.....get me out of here.  pretty crazy
pos	@davynathan of course we r!! BHs r nothing if not loyal!! Good knight! 
pos	@MrPeterAndre no problem Pete hope you are ok 
pos	@successfool You know it PIC!  I believe in you big time!
pos	absolutely accepted acclaimed accomplish accomplishment achievement action active admire adorable adventure affirmative affluent agree agreeable amazing angelic appealing approve aptitude attractive awesome beaming beautiful believe beneficial bliss bountiful bounty brave bravo brilliant bubbly calm celebrated certain champ champion charming cheery choice classic classical clean commend composed congratulation constant cool courageous creative cute dazzling delight delightful distinguished divine earnest easy ecstatic effective effervescent efficient effortless electrifying elegant enchanting encouraging endorsed energetic energized engaging enthusiastic essential esteemed ethical excellent exciting exquisite fabulous fair familiar famous fantastic favorable fetching fine fitting flourishing fortunate free fresh friendly fun funny generous genius genuine giving glamorous glowing good gorgeous graceful great green grin growing handsome happy harmonious healing healthy hearty heavenly honest honorable honored hug idea ideal imaginative imagine impressive independent innovate innovative instant instantaneous instinctive intellectual intelligent intuitive inventive jovial joy jubilant keen kind knowing knowledgeable laugh learned legendary light lively lovely lucid lucky luminous marvelous masterful meaningful merit meritorious miraculous motivating moving natural nice novel now nurturing nutritious okay one one-hundred percent open optimistic paradise perfect phenomenal pleasant pleasurable plentiful poised polished popular positive powerful prepared pretty principled productive progress prominent protected proud quality quick quiet ready reassuring refined refreshing rejoice reliable remarkable resounding respected restored reward rewarding right robust safe satisfactory secure seemly simple skilled skillful smile soulful sparkling special spirited spiritual stirring stunning stupendous success successful sunny super superb supporting surprising terrific thorough thrilling thriving tops tranquil transformative transforming trusting truthful unreal unwavering up upbeat upright upstanding valued vibrant victorious victory vigorous virtuous vital vivacious wealthy welcome well whole wholesome willing wonderful wondrous worthy wow yes yummy zeal zealous
neg	Debating taking the dogs down to bed &amp; giving up on the SportSync for the night 
pos	@Andreaheartscgh @Catherine_andy Remember to youtube Zodiac show crawl thru fire  so hot man
neg	"Caps  Well, there's always next year."
pos	@khallwalker experience shows that sending the kids/partner to get some is the more successful alternative 
pos	absolutely accepted acclaimed accomplish accomplishment achievement action active admire adorable adventure affirmative affluent agree agreeable amazing angelic appealing approve aptitude attractive awesome beaming beautiful believe beneficial bliss bountiful bounty brave bravo brilliant bubbly calm celebrated certain champ champion charming cheery choice classic classical clean commend composed congratulation constant cool courageous creative cute dazzling delight delightful distinguished divine earnest easy ecstatic effective effervescent efficient effortless electrifying elegant enchanting encouraging endorsed energetic energized engaging enthusiastic essential esteemed ethical excellent exciting exquisite fabulous fair familiar famous fantastic favorable fetching fine fitting flourishing fortunate free fresh friendly fun funny generous genius genuine giving glamorous glowing good gorgeous graceful great green grin growing handsome happy harmonious healing healthy hearty heavenly honest honorable honored hug idea ideal imaginative imagine impressive independent innovate innovative instant instantaneous instinctive intellectual intelligent intuitive inventive jovial joy jubilant keen kind knowing knowledgeable laugh learned legendary light lively lovely lucid lucky luminous marvelous masterful meaningful merit meritorious miraculous motivating moving natural nice novel now nurturing nutritious okay one one-hundred percent open optimistic paradise perfect phenomenal pleasant pleasurable plentiful poised polished popular positive powerful prepared pretty principled productive progress prominent protected proud quality quick quiet ready reassuring refined refreshing rejoice reliable remarkable resounding respected restored reward rewarding right robust safe satisfactory secure seemly simple skilled skillful smile soulful sparkling special spirited spiritual stirring stunning stupendous success successful sunny super superb supporting surprising terrific thorough thrilling thriving tops tranquil transformative transforming trusting truthful unreal unwavering up upbeat upright upstanding valued vibrant victorious victory vigorous virtuous vital vivacious wealthy welcome well whole wholesome willing wonderful wondrous worthy wow yes yummy zeal zealous
neg	@ScruffyPanther oh no !  blocking them didn't work?
neg	Not feelin great at alll this morning 
pos	just got done editing pix from yesterday's #gbtu. Will post them tomorrow night and send out a link! 
neg	All these good/new shows on tonight....and I'm watching Wow Wow Wubbzy.  and if I leave the room he'll follow...LOL! Thank goodness pos DVR!
pos	@tinhet Hey you      It surprisingly didn't hurt that much..as for your foot...I don't know
pos	@childrensjewell @Bazzaa  Thank you  I will post the winning recipe on my website soon 
pos	Just smashed this Tommy's for my 2PM breakfast 
pos	@ionacosmetics spent yesterday outside myself--got a bit of a sunburn  gonna go back to bed soon 
neg	"@PrimalMan You're so lucky! I used to have access to wild yabbies (shrimp?), but never fish or game (roos were protected). Now nuffin' "
neg	STILL @ panera...studying for &quot;mock&quot; board exams tomorrow!! So tired. 
neg	Insomnia is out of control tonight--haven't slept a wink. 
pos	@Covergirlneg8 I take pride in what I do 
pos	heading to work on the 6 
pos	@queith asi es! 
pos	"With all this stuff going down at the moment with MJ i've started listening to his music, watching the odd documentary here and there, watched The Wiz and watched Moonwalker again. Maybe i just want to get a certain insight into this guy who i thought was really cool in the eighties just to maybe make up my mind whether he is guilty or innocent. Moonwalker is part biography, part feature film which i remember going to see at the cinema when it was originally released. Some of it has subtle messages about MJ's feeling towards the press and also the obvious message of drugs are bad m'kay.<br /><br />Visually impressive but of course this is all about Michael Jackson so unless you remotely like MJ in anyway then you are going to hate this and find it boring. Some may call MJ an egotist for consenting to the making of this movie BUT MJ and most of his fans would say that he made it for the fans which if true is really nice of him.<br /><br />The actual feature film bit when it finally starts is only on for 20 minutes or so excluding the Smooth Criminal sequence and Joe Pesci is convincing as a psychopathic all powerful drug lord. Why he wants MJ dead so bad is beyond me. Because MJ overheard his plans? Nah, Joe Pesci's character ranted that he wanted people to know it is he who is supplying drugs etc so i dunno, maybe he just hates MJ's music.<br /><br />Lots of cool things in this like MJ turning into a car and a robot and the whole Speed Demon sequence. Also, the director must have had the patience of a saint when it came to filming the kiddy Bad sequence as usually directors hate working with one kid let alone a whole bunch of them performing a complex dance scene.<br /><br />Bottom line, this movie is for people who like MJ on one level or another (which i think is most people). If not, then stay away. It does try and give off a wholesome message and ironically MJ's bestest buddy in this movie is a girl! Michael Jackson is truly one of the most talented people ever to grace this planet but is he guilty? Well, with all the attention i've gave this subject....hmmm well i don't know because people can be different behind closed doors, i know this for a fact. He is either an extremely nice but stupid guy or one of the most sickest liars. I hope he is not the latter."
pos	"\The Classic War of the Worlds\"" by Timothy Hines is a very entertaining film that obviously goes to great effort and lengths to faithfully recreate H. G. Wells' classic book. Mr. Hines succeeds in doing so. I, and those who watched his film with me, appreciated the fact that it was not the standard, predictable Hollywood fare that comes out every year, e.g. the Spielberg version with Tom Cruise that had only the slightest resemblance to the book. Obviously, everyone looks for different things in a movie. Those who envision themselves as amateur \""critics\"" look only to criticize everything they can. Others rate a movie on more important bases,like being entertained, which is why most people never agree with the \""critics\"". We enjoyed the effort Mr. Hines put into being faithful to H.G. Wells' classic novel, and we found it to be very entertaining. This made it easy to overlook what the \""critics\"" perceive to be its shortcomings."""
neg	"The film starts with a manager (Nicholas Bell) giving welcome investors (Robert Carradine) to Primal Park . A secret project mutating a primal animal using fossilized DNA, like ¨Jurassik Park¨, and some scientists resurrect one of nature's most fearsome predators, the Sabretooth tiger or Smilodon . Scientific ambition turns deadly, however, and when the high voltage fence is opened the creature escape and begins savagely stalking its prey - the human visitors , tourists and scientific.Meanwhile some youngsters enter in the restricted area of the security center and are attacked by a pack of large pre-historical animals which are deadlier and bigger . In addition , a security agent (Stacy Haiduk) and her mate (Brian Wimmer) fight hardly against the carnivorous Smilodons. The Sabretooths, themselves , of course, are the real star stars and they are astounding terrifyingly though not convincing. The giant animals savagely are stalking its prey and the group run afoul and fight against one nature's most fearsome predators. Furthermore a third Sabretooth more dangerous and slow stalks its victims.<br /><br />The movie delivers the goods with lots of blood and gore as beheading, hair-raising chills,full of scares when the Sabretooths appear with mediocre special effects.The story provides exciting and stirring entertainment but it results to be quite boring .The giant animals are majority made by computer generator and seem totally lousy .Middling performances though the players reacting appropriately to becoming food.Actors give vigorously physical performances dodging the beasts ,running,bound and leaps or dangling over walls . And it packs a ridiculous final deadly scene. No for small kids by realistic,gory and violent attack scenes . Other films about Sabretooths or Smilodon are the following : ¨Sabretooth(2002)¨by James R Hickox with Vanessa Angel, David Keith and John Rhys Davies and the much better ¨10.000 BC(2006)¨ by Roland Emmerich with with Steven Strait, Cliff Curtis and Camilla Belle. This motion picture filled with bloody moments is badly directed by George Miller and with no originality because takes too many elements from previous films. Miller is an Australian director usually working for television (Tidal wave, Journey to the center of the earth, and many others) and occasionally for cinema ( The man from Snowy river, Zeus and Roxanne,Robinson Crusoe ). Rating : Below average, bottom of barrel."
